Sesjon;Gruppe;InnstKode;Nummer;gmlord;emneord;Filnavn
2009-2010;S;S;19;EFTA/EU;EU/EØS;inns-200910-019.xml
2009-2010;S;S;20;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-020.xml
2009-2010;S;S;20;EFTA/EU;EU/EØS;inns-200910-020.xml
2009-2010;S;S;21;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-021.xml
2009-2010;S;S;21;EUROPARÅDET;EUROPARÅDET;inns-200910-021.xml
2009-2010;S;S;22;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-022.xml
2009-2010;S;S;22;NATO;NATO;inns-200910-022.xml
2009-2010;S;S;23;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-023.xml
2009-2010;S;S;23;UTENRIKSSAKER;UTENRIKSSAKER;inns-200910-023.xml
2009-2010;S;S;24;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-024.xml
2009-2010;S;S;24;UTENRIKSSAKER;UTENRIKSSAKER;inns-200910-024.xml
2009-2010;S;S;25;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-025.xml
2009-2010;S;S;25;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-025.xml
2009-2010;S;S;26;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-026.xml
2009-2010;S;S;26;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-026.xml
2009-2010;S;S;26;POLAROMRÅDER;POLAROMRÅDER;inns-200910-026.xml
2009-2010;S;S;27;STATSBUDSJETTET;STATSBUDSJETTET;inns-200910-027.xml
2009-2010;S;S;27;STORTINGET;STORTINGET;inns-200910-027.xml
2009-2010;S;S;28;FORURENSNING;FORURENSNING;inns-200910-028.xml
2009-2010;S;S;28;SJØFART;SJØFART;inns-200910-028.xml
2009-2010;S;S;28;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;inns-200910-028.xml
2009-2010;S;S;30;TRAKTATER;TRAKTATER;inns-200910-030.xml
2009-2010;S;S;30;EFTA/EU;EU/EØS;inns-200910-030.xml
2009-2010;S;S;31;LUFTFART;LUFTFART;inns-200910-031.xml
2009-2010;S;S;32;STORTINGET;STORTINGET;inns-200910-032.xml
2009-2010;S;S;34;STATSLÅN;STATSLÅN;inns-200910-034.xml
2009-2010;S;S;34;HUSBANKEN;HUSBANKEN;inns-200910-034.xml
2009-2010;S;S;35;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-035.xml
2009-2010;S;S;35;TRYGDER;TRYGDER;inns-200910-035.xml
2009-2010;S;S;36;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-036.xml
2009-2010;S;S;36;POLITISKE PARTIER;POLITISKE PARTIER;inns-200910-036.xml
2009-2010;S;S;36;STORTINGET;STORTINGET;inns-200910-036.xml
2009-2010;S;S;37;BANKER;BANKER;inns-200910-037.xml
2009-2010;S;S;39;FISKEOMSETNING;FISKEOMSETNING;inns-200910-039.xml
2009-2010;S;S;40;DOMSTOLER;DOMSTOLER;inns-200910-040.xml
2009-2010;S;S;40;LØNN;LØNN OG INNTEKT;inns-200910-040.xml
2009-2010;S;S;41;SKATTEAVTALER;SKATTEAVTALER;inns-200910-041.xml
2009-2010;S;S;41;TRAKTATER;TRAKTATER;inns-200910-041.xml
2009-2010;S;S;42;SKATTEAVTALER;SKATTEAVTALER;inns-200910-042.xml
2009-2010;S;S;42;TRAKTATER;TRAKTATER;inns-200910-042.xml
2009-2010;S;S;43;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-043.xml
2009-2010;S;S;43;PRIVATSKOLER;PRIVATSKOLER;inns-200910-043.xml
2009-2010;S;S;43;VIDEREGÅENDE SKOLER;VIDEREGÅENDE SKOLER;inns-200910-043.xml
2009-2010;S;S;43;TRAKTATER;TRAKTATER;inns-200910-043.xml
2009-2010;S;S;44;HELSEVESEN;HELSEVESEN;inns-200910-044.xml
2009-2010;S;S;44;SYKDOMMER;SYKDOMMER;inns-200910-044.xml
2009-2010;S;S;44;FN;FN;inns-200910-044.xml
2009-2010;S;S;44;UTVIKLINGSHJELP;UTVIKLINGSSAMARBEID;inns-200910-044.xml
2009-2010;S;S;44;FOLKEHELSE;FOLKEHELSE;inns-200910-044.xml
2009-2010;S;S;45;INNVANDRERE;INNVANDRERE;inns-200910-045.xml
2009-2010;S;S;45;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-200910-045.xml
2009-2010;S;S;47;FORSKNING;FORSKNING;inns-200910-047.xml
2009-2010;S;S;51;VALG;VALG;inns-200910-051.xml
2009-2010;S;S;52;FERGER;FERGER;inns-200910-052.xml
2009-2010;S;S;52;VEGVESEN;VEGVESEN;inns-200910-052.xml
2009-2010;S;S;53;DEN NORSKE KIRKE;DEN NORSKE KIRKE;inns-200910-053.xml
2009-2010;S;S;53;TROSSAMFUNN;TROSSAMFUNN;inns-200910-053.xml
2009-2010;S;S;56;HANDEL;HANDEL;inns-200910-056.xml
2009-2010;S;S;56;EFTA/EU;EU/EØS;inns-200910-056.xml
2009-2010;S;S;56;RUSMIDLER;RUSMIDLER;inns-200910-056.xml
2009-2010;S;S;57;HELSEVESEN;HELSEVESEN;inns-200910-057.xml
2009-2010;S;S;57;VETERINÆRVESEN;VETERINÆRVESEN;inns-200910-057.xml
2009-2010;S;S;57;EFTA/EU;EU/EØS;inns-200910-057.xml
2009-2010;S;S;58;RETTSVESEN;RETTSVESEN;inns-200910-058.xml
2009-2010;S;S;58;SIVILRETT;SIVILRETT;inns-200910-058.xml
2009-2010;S;S;58;ARBEIDSVILKÅR;ARBEIDSVILKÅR;inns-200910-058.xml
2009-2010;S;S;58;KARTVERK;KARTVERK;inns-200910-058.xml
2009-2010;S;S;58;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-200910-058.xml
2009-2010;S;S;58;SVALBARD;SVALBARD;inns-200910-058.xml
2009-2010;S;S;58;SIVILE VERNEPLIKTIGE;SAMFUNNSSIKKERHET;inns-200910-058.xml
2009-2010;S;S;59;RETTSVESEN;RETTSVESEN;inns-200910-059.xml
2009-2010;S;S;59;DOMSTOLER;DOMSTOLER;inns-200910-059.xml
2009-2010;S;S;59;SIVILRETT;SIVILRETT;inns-200910-059.xml
2009-2010;S;S;59;KRIMINALOMSORG;KRIMINALOMSORG;inns-200910-059.xml
2009-2010;S;S;59;FENGSLER;FENGSLER;inns-200910-059.xml
2009-2010;S;S;59;DEPARTEMENTER;DEPARTEMENTER;inns-200910-059.xml
2009-2010;S;S;59;STATSBEDRIFTER;STATLIG EIERSKAP;inns-200910-059.xml
2009-2010;S;S;59;KARTVERK;KARTVERK;inns-200910-059.xml
2009-2010;S;S;59;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-200910-059.xml
2009-2010;S;S;59;EFTA/EU;EU/EØS;inns-200910-059.xml
2009-2010;S;S;59;SIVIL BEREDSKAP;SAMFUNNSSIKKERHET;inns-200910-059.xml
2009-2010;S;S;60;PERSONVERN;PERSONVERN;inns-200910-060.xml
2009-2010;S;S;60;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-200910-060.xml
2009-2010;S;S;60;EFTA/EU;EU/EØS;inns-200910-060.xml
2009-2010;S;S;61;STORTINGET;STORTINGET;inns-200910-061.xml
2009-2010;S;S;61;STORTINGETS FORRETNINGSORDEN;STORTINGETS FORRETNINGSORDEN;inns-200910-061.xml
2009-2010;S;S;62;ARBEIDSLIV;ARBEIDSLIV;inns-200910-062.xml
2009-2010;S;S;62;FISKERIER;FISKERIER;inns-200910-062.xml
2009-2010;S;S;62;INNVANDRERE;INNVANDRERE;inns-200910-062.xml
2009-2010;S;S;62;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-062.xml
2009-2010;S;S;62;SKOLER;SKOLER;inns-200910-062.xml
2009-2010;S;S;62;UTDANNING;UTDANNING;inns-200910-062.xml
2009-2010;S;S;62;PRIVATSKOLER;PRIVATSKOLER;inns-200910-062.xml
2009-2010;S;S;62;SPESIALUNDERVISNING;SPESIALUNDERVISNING;inns-200910-062.xml
2009-2010;S;S;62;UNIVERSITETER;UNIVERSITETER;inns-200910-062.xml
2009-2010;S;S;62;STUDIEFINANSIERING;STUDIEFINANSIERING;inns-200910-062.xml
2009-2010;S;S;62;FORSKNING;FORSKNING;inns-200910-062.xml
2009-2010;S;S;62;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-200910-062.xml
2009-2010;S;S;62;STATSLÅN;STATSLÅN;inns-200910-062.xml
2009-2010;S;S;62;VIDEREGÅENDE SKOLER;VIDEREGÅENDE SKOLER;inns-200910-062.xml
2009-2010;S;S;62;HØYERE UTDANNING;HØYERE UTDANNING;inns-200910-062.xml
2009-2010;S;S;62;HØGSKOLER;HØGSKOLER;inns-200910-062.xml
2009-2010;S;S;62;EFTA/EU;EU/EØS;inns-200910-062.xml
2009-2010;S;S;62;GRUNNSKOLE;GRUNNSKOLE;inns-200910-062.xml
2009-2010;S;S;62;VOKSENOPPLÆRING;VOKSENOPPLÆRING;inns-200910-062.xml
2009-2010;S;S;63;RETTFERDSVEDERLAG;RETTFERDSVEDERLAG;inns-200910-063.xml
2009-2010;S;S;64;PERSONVERN;PERSONVERN;inns-200910-064.xml
2009-2010;S;S;64;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-200910-064.xml
2009-2010;S;S;64;EFTA/EU;EU/EØS;inns-200910-064.xml
2009-2010;S;S;64;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;inns-200910-064.xml
2009-2010;S;S;65;FORURENSNING;FORURENSNING;inns-200910-065.xml
2009-2010;S;S;65;NATURVERN;NATURVERN;inns-200910-065.xml
2009-2010;S;S;65;DEPARTEMENTER;DEPARTEMENTER;inns-200910-065.xml
2009-2010;S;S;66;ENERGI;ENERGI;inns-200910-066.xml
2009-2010;S;S;66;FORURENSNING;FORURENSNING;inns-200910-066.xml
2009-2010;S;S;66;FORSKNING;FORSKNING;inns-200910-066.xml
2009-2010;S;S;66;DEPARTEMENTER;DEPARTEMENTER;inns-200910-066.xml
2009-2010;S;S;66;ELEKTRISITET;ELEKTRISITET;inns-200910-066.xml
2009-2010;S;S;66;VASSDRAGSREGULERING;VASSDRAGSREGULERING;inns-200910-066.xml
2009-2010;S;S;66;OLJE;OLJE OG GASS;inns-200910-066.xml
2009-2010;S;S;66;OLJEOMSETNING;OLJE OG GASS;inns-200910-066.xml
2009-2010;S;S;66;AVGIFTER;AVGIFTER;inns-200910-066.xml
2009-2010;S;S;66;STATSLÅN;STATSLÅN;inns-200910-066.xml
2009-2010;S;S;66;KULTURVERN;KULTURVERN;inns-200910-066.xml
2009-2010;S;S;66;NATURSKADER;NATURSKADER;inns-200910-066.xml
2009-2010;S;S;66;UTVIKLINGSHJELP;UTVIKLINGSSAMARBEID;inns-200910-066.xml
2009-2010;S;S;66;OLJEUTVINNING;OLJE OG GASS;inns-200910-066.xml
2009-2010;S;S;67;REDNINGSTJENESTE;REDNINGSTJENESTE;inns-200910-067.xml
2009-2010;S;S;67;HELSEVESEN;HELSEVESEN;inns-200910-067.xml
2009-2010;S;S;67;POLITI OG PÅTALEMYNDIGHET;POLITI OG PÅTALEMYNDIGHET;inns-200910-067.xml
2009-2010;S;S;67;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;inns-200910-067.xml
2009-2010;S;S;68;RIKSREVISJONEN;RIKSREVISJONEN;inns-200910-068.xml
2009-2010;S;S;68;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-200910-068.xml
2009-2010;S;S;69;FORURENSNING;FORURENSNING;inns-200910-069.xml
2009-2010;S;S;69;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-069.xml
2009-2010;S;S;69;MILJØVERN;MILJØVERN;inns-200910-069.xml
2009-2010;S;S;71;RIKSREVISJONEN;RIKSREVISJONEN;inns-200910-071.xml
2009-2010;S;S;71;SAMER;SAMER;inns-200910-071.xml
2009-2010;S;S;71;DEPARTEMENTER;DEPARTEMENTER;inns-200910-071.xml
2009-2010;S;S;71;KULTURVERN;KULTURVERN;inns-200910-071.xml
2009-2010;S;S;72;RIKSREVISJONEN;RIKSREVISJONEN;inns-200910-072.xml
2009-2010;S;S;72;BARNEHAGER;BARNEHAGER;inns-200910-072.xml
2009-2010;S;S;73;RIKSREVISJONEN;RIKSREVISJONEN;inns-200910-073.xml
2009-2010;S;S;73;HELSEVESEN;HELSEVESEN;inns-200910-073.xml
2009-2010;S;S;73;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;inns-200910-073.xml
2009-2010;S;S;74;POST;POST;inns-200910-074.xml
2009-2010;S;S;74;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-074.xml
2009-2010;S;S;74;VEGTRAFIKK;VEGTRAFIKK;inns-200910-074.xml
2009-2010;S;S;74;DEPARTEMENTER;DEPARTEMENTER;inns-200910-074.xml
2009-2010;S;S;74;STATSLÅN;STATSLÅN;inns-200910-074.xml
2009-2010;S;S;74;SAMFERDSEL;SAMFERDSEL;inns-200910-074.xml
2009-2010;S;S;74;JERNBANER;JERNBANER;inns-200910-074.xml
2009-2010;S;S;74;LUFTFART;LUFTFART;inns-200910-074.xml
2009-2010;S;S;74;STATSBEDRIFTER;STATLIG EIERSKAP;inns-200910-074.xml
2009-2010;S;S;74;SJØFART;SJØFART;inns-200910-074.xml
2009-2010;S;S;74;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;inns-200910-074.xml
2009-2010;S;S;74;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;inns-200910-074.xml
2009-2010;S;S;74;VEGVESEN;VEGVESEN;inns-200910-074.xml
2009-2010;S;S;75;FORURENSNING;FORURENSNING;inns-200910-075.xml
2009-2010;S;S;75;SJØFART;SJØFART;inns-200910-075.xml
2009-2010;S;S;77;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-200910-077.xml
2009-2010;S;S;77;FORSIKRING;FORSIKRING;inns-200910-077.xml
2009-2010;S;S;77;DEPARTEMENTER;DEPARTEMENTER;inns-200910-077.xml
2009-2010;S;S;77;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;inns-200910-077.xml
2009-2010;S;S;77;STATSLÅN;STATSLÅN;inns-200910-077.xml
2009-2010;S;S;77;STATSFORVALTNING;STATSFORVALTNING;inns-200910-077.xml
2009-2010;S;S;77;STATSEIENDOMMER;STATSEIENDOMMER;inns-200910-077.xml
2009-2010;S;S;77;TELEKOMMUNIKASJONER;KOMMUNIKASJONSTEKNOLOGI;inns-200910-077.xml
2009-2010;S;S;77;TRYGDER;TRYGDER;inns-200910-077.xml
2009-2010;S;S;78;BOLIGSAKER;BOLIGSAKER;inns-200910-078.xml
2009-2010;S;S;78;FORSKNING;FORSKNING;inns-200910-078.xml
2009-2010;S;S;78;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-200910-078.xml
2009-2010;S;S;78;DEPARTEMENTER;DEPARTEMENTER;inns-200910-078.xml
2009-2010;S;S;78;HELSEVESEN;HELSEVESEN;inns-200910-078.xml
2009-2010;S;S;78;STATSLÅN;STATSLÅN;inns-200910-078.xml
2009-2010;S;S;78;REISELIVSNÆRING;REISELIVSNÆRING;inns-200910-078.xml
2009-2010;S;S;78;KULTURVERN;KULTURVERN;inns-200910-078.xml
2009-2010;S;S;78;FYLKESKOMMUNENES ØKONOMI;FYLKESKOMMUNENES ØKONOMI;inns-200910-078.xml
2009-2010;S;S;78;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-200910-078.xml
2009-2010;S;S;78;HUSBANKEN;HUSBANKEN;inns-200910-078.xml
2009-2010;S;S;78;LOKALFORVALTNING;LOKALFORVALTNING;inns-200910-078.xml
2009-2010;S;S;78;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;inns-200910-078.xml
2009-2010;S;S;80;INNVANDRERE;INNVANDRERE;inns-200910-080.xml
2009-2010;S;S;80;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-200910-080.xml
2009-2010;S;S;80;VOKSENOPPLÆRING;VOKSENOPPLÆRING;inns-200910-080.xml
2009-2010;S;S;81;SYSSELSETTING;SYSSELSETTING;inns-200910-081.xml
2009-2010;S;S;81;SOSIALVESEN;SOSIALE TJENESTER;inns-200910-081.xml
2009-2010;S;S;81;INNVANDRERE;INNVANDRERE;inns-200910-081.xml
2009-2010;S;S;81;FAMILIE;FAMILIE;inns-200910-081.xml
2009-2010;S;S;81;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-200910-081.xml
2009-2010;S;S;81;FORSKNING;FORSKNING;inns-200910-081.xml
2009-2010;S;S;81;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-200910-081.xml
2009-2010;S;S;81;HELSEVESEN;HELSEVESEN;inns-200910-081.xml
2009-2010;S;S;81;LØNN;LØNN OG INNTEKT;inns-200910-081.xml
2009-2010;S;S;81;SJØFOLK;SJØFART;inns-200910-081.xml
2009-2010;S;S;81;TRYGDER;TRYGDER;inns-200910-081.xml
2009-2010;S;S;81;ARBEIDSMILJØ;ARBEIDSMILJØ;inns-200910-081.xml
2009-2010;S;S;82;SAMFERDSEL;SAMFERDSEL;inns-200910-082.xml
2009-2010;S;S;82;VEGVESEN;VEGVESEN;inns-200910-082.xml
2009-2010;S;S;83;REGJERINGEN;REGJERINGEN;inns-200910-083.xml
2009-2010;S;S;83;STORTINGSREPRESENTANTER;STORTINGSREPRESENTANTER;inns-200910-083.xml
2009-2010;S;S;83;STATENS PERSONALPOLITIKK;STATENS PERSONALPOLITIKK;inns-200910-083.xml
2009-2010;S;S;83;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;STORTINGETS OMBUDSMANN FOR FORVALTNINGEN;inns-200910-083.xml
2009-2010;S;S;83;TRYGDER;TRYGDER;inns-200910-083.xml
2009-2010;S;S;84;SKATTEAVTALER;SKATTEAVTALER;inns-200910-084.xml
2009-2010;S;S;84;TRAKTATER;TRAKTATER;inns-200910-084.xml
2009-2010;S;S;85;INNVANDRERE;INNVANDRERE;inns-200910-085.xml
2009-2010;S;S;85;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-085.xml
2009-2010;S;S;85;REGJERINGEN;REGJERINGEN;inns-200910-085.xml
2009-2010;S;S;85;DEPARTEMENTER;DEPARTEMENTER;inns-200910-085.xml
2009-2010;S;S;85;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-200910-085.xml
2009-2010;S;S;85;MILJØVERN;MILJØVERN;inns-200910-085.xml
2009-2010;S;S;85;UTENRIKSSAKER;UTENRIKSSAKER;inns-200910-085.xml
2009-2010;S;S;85;FN;FN;inns-200910-085.xml
2009-2010;S;S;85;FN-STYRKER;FN-STYRKER;inns-200910-085.xml
2009-2010;S;S;85;ØKONOMISK SAMARBEID;ØKONOMISK SAMARBEID;inns-200910-085.xml
2009-2010;S;S;85;EFTA/EU;EU/EØS;inns-200910-085.xml
2009-2010;S;S;85;UTVIKLINGSHJELP;UTVIKLINGSSAMARBEID;inns-200910-085.xml
2009-2010;S;S;85;POLAROMRÅDER;POLAROMRÅDER;inns-200910-085.xml
2009-2010;S;S;85;FREDSARBEID;FREDSARBEID;inns-200910-085.xml
2009-2010;S;S;85;KONGEN;KONGEN;inns-200910-085.xml
2009-2010;S;S;86;DEPARTEMENTER;DEPARTEMENTER;inns-200910-086.xml
2009-2010;S;S;86;FORSVAR;FORSVAR;inns-200910-086.xml
2009-2010;S;S;86;FORSVARSMATERIELL;FORSVARSMATERIELL;inns-200910-086.xml
2009-2010;S;S;86;KULTURVERN;KULTURVERN;inns-200910-086.xml
2009-2010;S;S;86;FN-STYRKER;FN-STYRKER;inns-200910-086.xml
2009-2010;S;S;86;EFTA/EU;EU/EØS;inns-200910-086.xml
2009-2010;S;S;86;NATO;NATO;inns-200910-086.xml
2009-2010;S;S;86;STATSBUDSJETTET;STATSBUDSJETTET;inns-200910-086.xml
2009-2010;S;S;86;MILITÆRT PERSONELL;MILITÆRT PERSONELL;inns-200910-086.xml
2009-2010;S;S;89;SOSIALVESEN;SOSIALE TJENESTER;inns-200910-089.xml
2009-2010;S;S;89;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-089.xml
2009-2010;S;S;89;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-200910-089.xml
2009-2010;S;S;89;DEPARTEMENTER;DEPARTEMENTER;inns-200910-089.xml
2009-2010;S;S;89;HELSEVESEN;HELSEVESEN;inns-200910-089.xml
2009-2010;S;S;89;HELSEINSTITUSJONER;HELSEINSTITUSJONER;inns-200910-089.xml
2009-2010;S;S;89;SYKEHUS;SYKEHUS;inns-200910-089.xml
2009-2010;S;S;89;HELSEPERSONELL;HELSEPERSONELL;inns-200910-089.xml
2009-2010;S;S;89;SVANGERSKAP;SVANGERSKAP;inns-200910-089.xml
2009-2010;S;S;89;SYKDOMMER;SYKDOMMER;inns-200910-089.xml
2009-2010;S;S;89;AVGIFTER;AVGIFTER;inns-200910-089.xml
2009-2010;S;S;89;STATSLÅN;STATSLÅN;inns-200910-089.xml
2009-2010;S;S;89;STATSBEDRIFTER;STATLIG EIERSKAP;inns-200910-089.xml
2009-2010;S;S;89;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-200910-089.xml
2009-2010;S;S;89;TRYGDER;TRYGDER;inns-200910-089.xml
2009-2010;S;S;89;FOLKEHELSE;FOLKEHELSE;inns-200910-089.xml
2009-2010;S;S;89;RUSMIDLER;RUSMIDLER;inns-200910-089.xml
2009-2010;S;S;92;FISKERIER;FISKERIER;inns-200910-092.xml
2009-2010;S;S;92;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-092.xml
2009-2010;S;S;93;PERSONVERN;PERSONVERN;inns-200910-093.xml
2009-2010;S;S;94;SAMER;SAMER;inns-200910-094.xml
2009-2010;S;S;95;LUFTFART;LUFTFART;inns-200910-095.xml
2009-2010;S;S;96;SAMFERDSEL;SAMFERDSEL;inns-200910-096.xml
2009-2010;S;S;96;VEGVESEN;VEGVESEN;inns-200910-096.xml
2009-2010;S;S;97;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;inns-200910-097.xml
2009-2010;S;S;97;DISTRIKTSPOLITIKK;DISTRIKTSPOLITIKK;inns-200910-097.xml
2009-2010;S;S;98;SYSSELSETTING;SYSSELSETTING;inns-200910-098.xml
2009-2010;S;S;98;HANDEL;HANDEL;inns-200910-098.xml
2009-2010;S;S;98;FORURENSNING;FORURENSNING;inns-200910-098.xml
2009-2010;S;S;98;INTERNASJONALT SAMARBEID;INTERNASJONALT SAMARBEID;inns-200910-098.xml
2009-2010;S;S;98;FORSKNING;FORSKNING;inns-200910-098.xml
2009-2010;S;S;98;STATSLÅN;STATSLÅN;inns-200910-098.xml
2009-2010;S;S;98;UTENRIKSHANDEL;UTENRIKSHANDEL;inns-200910-098.xml
2009-2010;S;S;98;NÆRINGSLIV;NÆRINGSLIV;inns-200910-098.xml
2009-2010;S;S;98;NÆRINGSUTVIKLING;NÆRINGSUTVIKLING;inns-200910-098.xml
2009-2010;S;S;98;STATSBEDRIFTER;STATLIG EIERSKAP;inns-200910-098.xml
2009-2010;S;S;98;SJØFART;SJØFART;inns-200910-098.xml
2009-2010;S;S;98;SJØFOLK;SJØFART;inns-200910-098.xml
2009-2010;S;S;98;SIKKERHET TIL SJØS;SIKKERHET TIL SJØS;inns-200910-098.xml
2009-2010;S;S;98;STATSEIENDOMMER;STATSEIENDOMMER;inns-200910-098.xml
2009-2010;S;S;98;SVALBARD;SVALBARD;inns-200910-098.xml
2009-2010;S;S;98;VEGVESEN;VEGVESEN;inns-200910-098.xml
2009-2010;S;S;98;VERFTSINDUSTRI;VERFTSINDUSTRI;inns-200910-098.xml
2009-2010;S;S;98;INDUSTRI;INDUSTRI;inns-200910-098.xml
2009-2010;S;S;99;LANDBRUK;LANDBRUK;inns-200910-099.xml
2009-2010;S;S;99;DEPARTEMENTER;DEPARTEMENTER;inns-200910-099.xml
2009-2010;S;S;99;LANDBRUKSPRODUKTER;LANDBRUKSPRODUKTER;inns-200910-099.xml
2009-2010;S;S;99;AVGIFTER;AVGIFTER;inns-200910-099.xml
2009-2010;S;S;99;PRISER OG KONKURRANSEFORHOLD;PRISER OG KONKURRANSEFORHOLD;inns-200910-099.xml
2009-2010;S;S;99;HAVBRUK;HAVBRUK;inns-200910-099.xml
2009-2010;S;S;99;JORDBRUK;JORDBRUK;inns-200910-099.xml
2009-2010;S;S;99;HUSDYR;HUSDYR;inns-200910-099.xml
2009-2010;S;S;99;NATURSKADER;NATURSKADER;inns-200910-099.xml
2009-2010;S;S;99;REINDRIFT;REINDRIFT;inns-200910-099.xml
2009-2010;S;S;99;VETERINÆRVESEN;VETERINÆRVESEN;inns-200910-099.xml
2009-2010;S;S;99;LOTTERI OG SPILL;LOTTERI OG SPILL;inns-200910-099.xml
2009-2010;S;S;99;SÆRAVGIFTER;AVGIFTER;inns-200910-099.xml
2009-2010;S;S;100;FORURENSNING;FORURENSNING;inns-200910-100.xml
2009-2010;S;S;100;LANDBRUK;LANDBRUK;inns-200910-100.xml
2009-2010;S;S;100;JORDBRUK;JORDBRUK;inns-200910-100.xml
2009-2010;S;S;100;SKOGBRUK;SKOGBRUK;inns-200910-100.xml
2009-2010;S;S;102;SKATTEAVTALER;SKATTEAVTALER;inns-200910-102.xml
2009-2010;S;S;102;TRAKTATER;TRAKTATER;inns-200910-102.xml
2009-2010;S;S;103;SKATTEAVTALER;SKATTEAVTALER;inns-200910-103.xml
2009-2010;S;S;103;TRAKTATER;TRAKTATER;inns-200910-103.xml
2009-2010;S;S;104;RIKSREVISJONEN;RIKSREVISJONEN;inns-200910-104.xml
2009-2010;S;S;104;DEPARTEMENTER;DEPARTEMENTER;inns-200910-104.xml
2009-2010;S;S;104;STATSBUDSJETTET;STATSBUDSJETTET;inns-200910-104.xml
2009-2010;S;S;105;BARNEHAGER;BARNEHAGER;inns-200910-105.xml
2009-2010;S;S;105;KOMMUNENES ØKONOMI;KOMMUNENES ØKONOMI;inns-200910-105.xml
2009-2010;S;S;106;KULTUR;KULTUR;inns-200910-106.xml
2009-2010;S;S;106;SIVILRETT;SIVILRETT;inns-200910-106.xml
2009-2010;S;S;106;KUNST;KUNST;inns-200910-106.xml
2009-2010;S;S;106;AVGIFTER;AVGIFTER;inns-200910-106.xml
2009-2010;S;S;106;KULTURVERN;KULTURVERN;inns-200910-106.xml
2009-2010;S;S;106;LOTTERI OG SPILL;LOTTERI OG SPILL;inns-200910-106.xml
2009-2010;S;S;107;INNVANDRERE;INNVANDRERE;inns-200910-107.xml
2009-2010;S;S;107;FAMILIE;FAMILIE;inns-200910-107.xml
2009-2010;S;S;107;BARN;BARN;inns-200910-107.xml
2009-2010;S;S;107;BARNEVERN;BARNEVERN;inns-200910-107.xml
2009-2010;S;S;107;FORSKNING;FORSKNING;inns-200910-107.xml
2009-2010;S;S;107;FUNKSJONSHEMMEDE;FUNKSJONSHEMMEDE;inns-200910-107.xml
2009-2010;S;S;107;SVANGERSKAP;SVANGERSKAP;inns-200910-107.xml
